index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery
575,2012,548335,13,Kolkata Knight Riders,9,0
576,2012,548335,14,Deccan Chargers,3,1
577,2012,548335,14,Kolkata Knight Riders,7,0
578,2012,548335,15,Deccan Chargers,4,1
579,2012,548335,15,Kolkata Knight Riders,4,0
580,2012,548335,16,Deccan Chargers,1,0
581,2012,548335,16,Kolkata Knight Riders,6,1
582,2012,548335,17,Deccan Chargers,8,1
583,2012,548335,17,Kolkata Knight Riders,9,0
584,2012,548335,18,Deccan Chargers,4,1
585,2012,548335,18,Kolkata Knight Riders,10,0
586,2012,548335,19,Deccan Chargers,11,1
587,2012,548335,19,Kolkata Knight Riders,1,0
588,2012,548336,0,Rajasthan Royals,8,0
589,2012,548336,0,Royal Challengers Bangalore,5,0
590,2012,548336,1,Rajasthan Royals,10,0
591,2012,548336,1,Royal Challengers Bangalore,10,0
592,2012,548336,2,Rajasthan Royals,7,0
593,2012,548336,2,Royal Challengers Bangalore,8,0
594,2012,548336,3,Rajasthan Royals,6,0
595,2012,548336,3,Royal Challengers Bangalore,2,1
596,2012,548336,4,Rajasthan Royals,4,0
597,2012,548336,4,Royal Challengers Bangalore,2,0
598,2012,548336,5,Rajasthan Royals,13,0
599,2012,548336,5,Royal Challengers Bangalore,10,0
600,2012,548336,6,Rajasthan Royals,8,0
601,2012,548336,6,Royal Challengers Bangalore,3,0
602,2012,548336,7,Rajasthan Royals,1,1
603,2012,548336,7,Royal Challengers Bangalore,10,0
604,2012,548336,8,Rajasthan Royals,2,0
605,2012,548336,8,Royal Challengers Bangalore,7,0
606,2012,548336,9,Rajasthan Royals,8,0
607,2012,548336,9,Royal Challengers Bangalore,5,1
608,2012,548336,10,Rajasthan Royals,13,0
609,2012,548336,10,Royal Challengers Bangalore,2,0
610,2012,548336,11,Rajasthan Royals,8,2
611,2012,548336,11,Royal Challengers Bangalore,11,1
612,2012,548336,12,Rajasthan Royals,3,0
613,2012,548336,12,Royal Challengers Bangalore,14,0
614,2012,548336,13,Rajasthan Royals,2,1
615,2012,548336,13,Royal Challengers Bangalore,10,0
616,2012,548336,14,Rajasthan Royals,10,1
617,2012,548336,14,Royal Challengers Bangalore,8,0
618,2012,548336,15,Rajasthan Royals,7,0
619,2012,548336,15,Royal Challengers Bangalore,15,0
620,2012,548336,16,Rajasthan Royals,11,1
621,2012,548336,16,Royal Challengers Bangalore,14,0
622,2012,548336,17,Rajasthan Royals,9,0
623,2012,548336,17,Royal Challengers Bangalore,17,0
624,2012,548336,18,Rajasthan Royals,5,0
625,2012,548336,18,Royal Challengers Bangalore,21,0
626,2012,548336,19,Rajasthan Royals,8,1
627,2012,548336,19,Royal Challengers Bangalore,15,0
628,2012,548337,0,Delhi Daredevils,8,0
629,2012,548337,0,Pune Warriors,1,1
630,2012,548337,1,Delhi Daredevils,7,0
631,2012,548337,1,Pune Warriors,1,1
632,2012,548337,2,Delhi Daredevils,7,1
633,2012,548337,2,Pune Warriors,5,0
634,2012,548337,3,Delhi Daredevils,12,0
635,2012,548337,3,Pune Warriors,7,0
636,2012,548337,4,Delhi Daredevils,12,0
637,2012,548337,4,Pune Warriors,4,0
638,2012,548337,5,Delhi Daredevils,15,0
639,2012,548337,5,Pune Warriors,10,0
640,2012,548337,6,Delhi Daredevils,12,0
641,2012,548337,6,Pune Warriors,11,0
642,2012,548337,7,Delhi Daredevils,4,0
643,2012,548337,7,Pune Warriors,3,0
644,2012,548337,8,Delhi Daredevils,13,0
645,2012,548337,8,Pune Warriors,4,0
646,2012,548337,9,Delhi Daredevils,9,0
647,2012,548337,9,Pune Warriors,4,0
648,2012,548337,10,Delhi Daredevils,12,0
649,2012,548337,10,Pune Warriors,3,0
650,2012,548337,11,Delhi Daredevils,4,1
651,2012,548337,11,Pune Warriors,8,0
652,2012,548337,12,Delhi Daredevils,9,0
653,2012,548337,12,Pune Warriors,13,0
654,2012,548337,13,Delhi Daredevils,6,0
655,2012,548337,13,Pune Warriors,7,0
656,2012,548337,14,Delhi Daredevils,4,0
657,2012,548337,14,Pune Warriors,14,0
658,2012,548337,15,Delhi Daredevils,14,0
659,2012,548337,15,Pune Warriors,4,0
660,2012,548337,16,Pune Warriors,11,0
661,2012,548337,17,Pune Warriors,13,0
662,2012,548337,18,Pune Warriors,9,0
663,2012,548337,19,Pune Warriors,14,0
664,2012,548339,0,Kings XI Punjab,3,0
665,2012,548339,0,Mumbai Indians,4,0
666,2012,548339,1,Kings XI Punjab,6,0
667,2012,548339,1,Mumbai Indians,8,0
668,2012,548339,2,Kings XI Punjab,14,0
669,2012,548339,2,Mumbai Indians,7,0
670,2012,548339,3,Kings XI Punjab,3,0
671,2012,548339,3,Mumbai Indians,7,0
672,2012,548339,4,Kings XI Punjab,9,0
673,2012,548339,4,Mumbai Indians,3,0
674,2012,548339,5,Kings XI Punjab,9,1
675,2012,548339,5,Mumbai Indians,11,0
676,2012,548339,6,Kings XI Punjab,0,0
677,2012,548339,6,Mumbai Indians,5,0
678,2012,548339,7,Kings XI Punjab,2,1
679,2012,548339,7,Mumbai Indians,7,1
680,2012,548339,8,Kings XI Punjab,7,0
681,2012,548339,8,Mumbai Indians,7,0
682,2012,548339,9,Kings XI Punjab,3,0
683,2012,548339,9,Mumbai Indians,5,1
684,2012,548339,10,Kings XI Punjab,11,0
685,2012,548339,10,Mumbai Indians,2,1
686,2012,548339,11,Kings XI Punjab,8,0
687,2012,548339,11,Mumbai Indians,5,0
688,2012,548339,12,Kings XI Punjab,5,1
689,2012,548339,12,Mumbai Indians,12,0
690,2012,548339,13,Kings XI Punjab,11,0
691,2012,548339,13,Mumbai Indians,14,1
692,2012,548339,14,Kings XI Punjab,9,0
693,2012,548339,14,Mumbai Indians,9,0
694,2012,548339,15,Kings XI Punjab,16,0
695,2012,548339,15,Mumbai Indians,11,0
696,2012,548339,16,Kings XI Punjab,8,0
697,2012,548339,16,Mumbai Indians,12,0
698,2012,548339,17,Kings XI Punjab,16,0
699,2012,548339,17,Mumbai Indians,8,2
700,2012,548339,18,Kings XI Punjab,12,0
701,2012,548339,18,Mumbai Indians,27,0
702,2012,548339,19,Kings XI Punjab,16,0
703,2012,548339,19,Mumbai Indians,7,0
704,2012,548341,0,Deccan Chargers,16,0
705,2012,548341,0,Pune Warriors,3,0
706,2012,548341,1,Deccan Chargers,4,0
707,2012,548341,1,Pune Warriors,8,0
708,2012,548341,2,Deccan Chargers,9,0
709,2012,548341,2,Pune Warriors,8,1
710,2012,548341,3,Deccan Chargers,10,1
711,2012,548341,3,Pune Warriors,11,0
712,2012,548341,4,Deccan Chargers,9,0
713,2012,548341,4,Pune Warriors,9,0
714,2012,548341,5,Deccan Chargers,2,1
715,2012,548341,5,Pune Warriors,5,1
716,2012,548341,6,Deccan Chargers,3,0
717,2012,548341,6,Pune Warriors,9,0
718,2012,548341,7,Deccan Chargers,5,0
719,2012,548341,7,Pune Warriors,5,0
720,2012,548341,8,Deccan Chargers,6,0
721,2012,548341,8,Pune Warriors,13,0
722,2012,548341,9,Deccan Chargers,7,0
723,2012,548341,9,Pune Warriors,2,1
724,2012,548341,10,Deccan Chargers,12,0
725,2012,548341,10,Pune Warriors,5,0
726,2012,548341,11,Deccan Chargers,11,1
727,2012,548341,11,Pune Warriors,7,0
728,2012,548341,12,Deccan Chargers,5,0
729,2012,548341,12,Pune Warriors,3,0
730,2012,548341,13,Deccan Chargers,12,0
731,2012,548341,13,Pune Warriors,3,2
732,2012,548341,14,Deccan Chargers,11,0
733,2012,548341,14,Pune Warriors,10,0
734,2012,548341,15,Deccan Chargers,19,0
735,2012,548341,15,Pune Warriors,10,0
736,2012,548341,16,Deccan Chargers,10,0
737,2012,548341,16,Pune Warriors,18,1
738,2012,548341,17,Deccan Chargers,11,1
739,2012,548341,17,Pune Warriors,12,0
740,2012,548341,18,Deccan Chargers,6,0
741,2012,548341,18,Pune Warriors,11,0
742,2012,548341,19,Deccan Chargers,9,0
743,2012,548341,19,Pune Warriors,7,1
744,2012,548342,0,Delhi Daredevils,1,0
745,2012,548342,0,Mumbai Indians,10,1
746,2012,548342,1,Delhi Daredevils,7,0
747,2012,548342,1,Mumbai Indians,8,0
748,2012,548342,2,Delhi Daredevils,15,0
749,2012,548342,2,Mumbai Indians,1,1
750,2012,548342,3,Delhi Daredevils,11,0
751,2012,548342,3,Mumbai Indians,11,1
752,2012,548342,4,Delhi Daredevils,6,0
753,2012,548342,4,Mumbai Indians,6,0
754,2012,548342,5,Delhi Daredevils,14,0
755,2012,548342,5,Mumbai Indians,13,0
756,2012,548342,6,Delhi Daredevils,9,0
757,2012,548342,6,Mumbai Indians,8,0
758,2012,548342,7,Delhi Daredevils,7,0
759,2012,548342,7,Mumbai Indians,4,0
760,2012,548342,8,Delhi Daredevils,12,0
761,2012,548342,8,Mumbai Indians,17,0
762,2012,548342,9,Delhi Daredevils,6,0
763,2012,548342,9,Mumbai Indians,10,0
764,2012,548342,10,Delhi Daredevils,23,0
765,2012,548342,10,Mumbai Indians,9,0
766,2012,548342,11,Delhi Daredevils,11,0
767,2012,548342,11,Mumbai Indians,15,0
768,2012,548342,12,Delhi Daredevils,13,0
769,2012,548342,12,Mumbai Indians,3,1
770,2012,548342,13,Delhi Daredevils,1,1
771,2012,548342,13,Mumbai Indians,9,0
772,2012,548342,14,Delhi Daredevils,17,0
773,2012,548342,14,Mumbai Indians,15,0
774,2012,548342,15,Delhi Daredevils,4,2
775,2012,548342,15,Mumbai Indians,3,2
776,2012,548342,16,Delhi Daredevils,18,0
777,2012,548342,16,Mumbai Indians,6,1
778,2012,548342,17,Delhi Daredevils,20,0
779,2012,548342,17,Mumbai Indians,11,0
780,2012,548342,18,Delhi Daredevils,2,2
781,2012,548342,18,Mumbai Indians,8,0
782,2012,548342,19,Delhi Daredevils,10,0
783,2012,548342,19,Mumbai Indians,3,2
784,2012,548343,0,Chennai Super Kings,2,0
785,2012,548343,0,Kings XI Punjab,9,0
786,2012,548343,1,Chennai Super Kings,6,0
787,2012,548343,1,Kings XI Punjab,11,0
788,2012,548343,2,Chennai Super Kings,12,0
789,2012,548343,2,Kings XI Punjab,5,0
790,2012,548343,3,Chennai Super Kings,11,0
791,2012,548343,3,Kings XI Punjab,5,0
792,2012,548343,4,Chennai Super Kings,14,0
793,2012,548343,4,Kings XI Punjab,8,0
794,2012,548343,5,Chennai Super Kings,3,1
795,2012,548343,5,Kings XI Punjab,5,0
796,2012,548343,6,Chennai Super Kings,9,0
797,2012,548343,6,Kings XI Punjab,8,0
798,2012,548343,7,Chennai Super Kings,6,1
799,2012,548343,7,Kings XI Punjab,17,0
800,2012,548343,8,Chennai Super Kings,3,0
801,2012,548343,8,Kings XI Punjab,4,1
802,2012,548343,9,Chennai Super Kings,3,0
803,2012,548343,9,Kings XI Punjab,5,0
804,2012,548343,10,Chennai Super Kings,4,1
805,2012,548343,10,Kings XI Punjab,15,0
806,2012,548343,11,Chennai Super Kings,10,0
807,2012,548343,11,Kings XI Punjab,5,1
808,2012,548343,12,Chennai Super Kings,5,1
809,2012,548343,12,Kings XI Punjab,8,0
810,2012,548343,13,Chennai Super Kings,7,1
811,2012,548343,13,Kings XI Punjab,8,0
812,2012,548343,14,Chennai Super Kings,4,1
813,2012,548343,14,Kings XI Punjab,8,0
814,2012,548343,15,Chennai Super Kings,8,0
815,2012,548343,15,Kings XI Punjab,8,1
816,2012,548343,16,Chennai Super Kings,11,0
817,2012,548343,16,Kings XI Punjab,8,1
818,2012,548343,17,Chennai Super Kings,7,0
819,2012,548343,17,Kings XI Punjab,2,2
820,2012,548343,18,Chennai Super Kings,15,1
821,2012,548343,18,Kings XI Punjab,10,1
822,2012,548343,19,Chennai Super Kings,9,1
823,2012,548343,19,Kings XI Punjab,7,1
824,2012,548344,0,Kolkata Knight Riders,11,0
825,2012,548344,0,Royal Challengers Bangalore,2,1
826,2012,548344,1,Kolkata Knight Riders,2,0
827,2012,548344,1,Royal Challengers Bangalore,7,0
828,2012,548344,2,Kolkata Knight Riders,10,0
829,2012,548344,2,Royal Challengers Bangalore,13,0
830,2012,548344,3,Kolkata Knight Riders,10,0
831,2012,548344,3,Royal Challengers Bangalore,9,0
832,2012,548344,4,Kolkata Knight Riders,7,0
833,2012,548344,4,Royal Challengers Bangalore,1,0
834,2012,548344,5,Kolkata Knight Riders,6,0
835,2012,548344,5,Royal Challengers Bangalore,3,2
836,2012,548344,6,Kolkata Knight Riders,9,0
837,2012,548344,6,Royal Challengers Bangalore,3,0
838,2012,548344,7,Kolkata Knight Riders,10,0
839,2012,548344,7,Royal Challengers Bangalore,8,0
840,2012,548344,8,Kolkata Knight Riders,8,0
841,2012,548344,8,Royal Challengers Bangalore,1,0
842,2012,548344,9,Kolkata Knight Riders,14,0
843,2012,548344,9,Royal Challengers Bangalore,9,0
844,2012,548344,10,Kolkata Knight Riders,9,1
845,2012,548344,10,Royal Challengers Bangalore,3,0
846,2012,548344,11,Kolkata Knight Riders,11,0
847,2012,548344,11,Royal Challengers Bangalore,4,0
848,2012,548344,12,Kolkata Knight Riders,9,0
849,2012,548344,12,Royal Challengers Bangalore,15,1
850,2012,548344,13,Kolkata Knight Riders,5,0
851,2012,548344,13,Royal Challengers Bangalore,7,0
852,2012,548344,14,Kolkata Knight Riders,13,0
853,2012,548344,14,Royal Challengers Bangalore,2,0
854,2012,548344,15,Kolkata Knight Riders,10,0
855,2012,548344,15,Royal Challengers Bangalore,11,0
856,2012,548344,16,Kolkata Knight Riders,16,0
857,2012,548344,16,Royal Challengers Bangalore,13,0
858,2012,548344,17,Kolkata Knight Riders,7,0
859,2012,548344,17,Royal Challengers Bangalore,4,1
860,2012,548344,18,Kolkata Knight Riders,14,1
861,2012,548344,18,Royal Challengers Bangalore,23,0
862,2012,548344,19,Kolkata Knight Riders,9,2
863,2012,548344,19,Royal Challengers Bangalore,5,1
864,2012,548345,0,Delhi Daredevils,7,0
865,2012,548345,0,Rajasthan Royals,6,0
866,2012,548345,1,Delhi Daredevils,6,1
867,2012,548345,1,Rajasthan Royals,8,0
868,2012,548345,2,Delhi Daredevils,6,1
869,2012,548345,2,Rajasthan Royals,8,0
870,2012,548345,3,Delhi Daredevils,5,0
871,2012,548345,3,Rajasthan Royals,2,0
872,2012,548345,4,Delhi Daredevils,11,0
873,2012,548345,4,Rajasthan Royals,6,0
874,2012,548345,5,Delhi Daredevils,7,0
875,2012,548345,5,Rajasthan Royals,10,0
876,2012,548345,6,Delhi Daredevils,11,0
877,2012,548345,6,Rajasthan Royals,7,0
878,2012,548345,7,Delhi Daredevils,5,0
879,2012,548345,7,Rajasthan Royals,8,0
880,2012,548345,8,Delhi Daredevils,4,0
881,2012,548345,8,Rajasthan Royals,6,0
882,2012,548345,9,Delhi Daredevils,11,0
883,2012,548345,9,Rajasthan Royals,6,0
884,2012,548345,10,Delhi Daredevils,15,0
885,2012,548345,10,Rajasthan Royals,11,0
886,2012,548345,11,Delhi Daredevils,7,0
887,2012,548345,11,Rajasthan Royals,7,0
888,2012,548345,12,Delhi Daredevils,4,0
889,2012,548345,12,Rajasthan Royals,9,0
890,2012,548345,13,Delhi Daredevils,3,1
891,2012,548345,13,Rajasthan Royals,6,1
892,2012,548345,14,Delhi Daredevils,3,1
893,2012,548345,14,Rajasthan Royals,8,0
894,2012,548345,15,Delhi Daredevils,9,0
895,2012,548345,15,Rajasthan Royals,9,0
896,2012,548345,16,Delhi Daredevils,4,0
897,2012,548345,16,Rajasthan Royals,11,0
898,2012,548345,17,Delhi Daredevils,7,1
899,2012,548345,17,Rajasthan Royals,10,0
900,2012,548345,18,Delhi Daredevils,7,0
901,2012,548345,18,Rajasthan Royals,3,1
902,2012,548345,19,Delhi Daredevils,20,1
903,2012,548345,19,Rajasthan Royals,10,1
904,2012,548346,0,Deccan Chargers,3,0
905,2012,548346,0,Mumbai Indians,1,1
906,2012,548346,1,Deccan Chargers,9,0
907,2012,548346,1,Mumbai Indians,6,0
908,2012,548346,2,Deccan Chargers,8,0
909,2012,548346,2,Mumbai Indians,2,0
910,2012,548346,3,Deccan Chargers,9,0
911,2012,548346,3,Mumbai Indians,10,0
912,2012,548346,4,Deccan Chargers,7,0
913,2012,548346,4,Mumbai Indians,8,0
914,2012,548346,5,Deccan Chargers,2,1
915,2012,548346,5,Mumbai Indians,4,1
916,2012,548346,6,Deccan Chargers,2,0
917,2012,548346,6,Mumbai Indians,4,0
918,2012,548346,7,Deccan Chargers,3,1
919,2012,548346,7,Mumbai Indians,9,0
920,2012,548346,8,Deccan Chargers,5,1
921,2012,548346,8,Mumbai Indians,3,1
922,2012,548346,9,Deccan Chargers,3,0
923,2012,548346,9,Mumbai Indians,5,0
924,2012,548346,10,Deccan Chargers,8,0
925,2012,548346,10,Mumbai Indians,5,0
926,2012,548346,11,Deccan Chargers,5,1
927,2012,548346,11,Mumbai Indians,6,0
928,2012,548346,12,Deccan Chargers,2,2
929,2012,548346,12,Mumbai Indians,4,0
930,2012,548346,13,Deccan Chargers,8,0
931,2012,548346,13,Mumbai Indians,8,1
932,2012,548346,14,Deccan Chargers,8,0
933,2012,548346,14,Mumbai Indians,2,0
934,2012,548346,15,Deccan Chargers,5,1
935,2012,548346,15,Mumbai Indians,4,0
936,2012,548346,16,Deccan Chargers,3,1
937,2012,548346,16,Mumbai Indians,2,1
938,2012,548346,17,Deccan Chargers,9,0
939,2012,548346,17,Mumbai Indians,14,0
940,2012,548346,18,Deccan Chargers,1,2
941,2012,548346,18,Mumbai Indians,4,0
942,2012,548347,0,Chennai Super Kings,4,0
943,2012,548347,0,Kolkata Knight Riders,7,0
944,2012,548347,1,Chennai Super Kings,1,1
945,2012,548347,1,Kolkata Knight Riders,7,0
946,2012,548347,2,Chennai Super Kings,10,0
947,2012,548347,2,Kolkata Knight Riders,1,1
948,2012,548347,3,Chennai Super Kings,11,0
949,2012,548347,3,Kolkata Knight Riders,6,0
950,2012,548347,4,Chennai Super Kings,6,1
951,2012,548347,4,Kolkata Knight Riders,10,0
952,2012,548347,5,Chennai Super Kings,11,0
953,2012,548347,5,Kolkata Knight Riders,6,0
954,2012,548347,6,Chennai Super Kings,7,0
955,2012,548347,6,Kolkata Knight Riders,10,0
956,2012,548347,7,Chennai Super Kings,10,0
957,2012,548347,7,Kolkata Knight Riders,11,0
958,2012,548347,8,Chennai Super Kings,7,0
959,2012,548347,8,Kolkata Knight Riders,6,0
960,2012,548347,9,Chennai Super Kings,7,0
961,2012,548347,9,Kolkata Knight Riders,4,0
962,2012,548347,10,Chennai Super Kings,3,1
963,2012,548347,10,Kolkata Knight Riders,7,0
964,2012,548347,11,Chennai Super Kings,7,0
965,2012,548347,11,Kolkata Knight Riders,7,0
966,2012,548347,12,Chennai Super Kings,4,1
967,2012,548347,12,Kolkata Knight Riders,4,1
968,2012,548347,13,Chennai Super Kings,4,0
969,2012,548347,13,Kolkata Knight Riders,6,0
970,2012,548347,14,Chennai Super Kings,6,0
971,2012,548347,14,Kolkata Knight Riders,11,0
972,2012,548347,15,Chennai Super Kings,4,0
973,2012,548347,15,Kolkata Knight Riders,9,0
974,2012,548347,16,Chennai Super Kings,11,0
975,2012,548347,16,Kolkata Knight Riders,6,1
976,2012,548347,17,Chennai Super Kings,5,1
977,2012,548347,17,Kolkata Knight Riders,6,0
978,2012,548347,18,Chennai Super Kings,11,0
979,2012,548347,18,Kolkata Knight Riders,10,1
980,2012,548347,19,Chennai Super Kings,10,0
981,2012,548347,19,Kolkata Knight Riders,6,1
982,2012,548348,0,Deccan Chargers,4,1
983,2012,548348,0,Pune Warriors,3,1
984,2012,548348,1,Deccan Chargers,0,0
985,2012,548348,1,Pune Warriors,8,0
986,2012,548348,2,Deccan Chargers,10,0
987,2012,548348,2,Pune Warriors,10,0
988,2012,548348,3,Deccan Chargers,7,0
989,2012,548348,3,Pune Warriors,8,0
990,2012,548348,4,Deccan Chargers,5,1
991,2012,548348,4,Pune Warriors,2,0
992,2012,548348,5,Deccan Chargers,7,0
993,2012,548348,5,Pune Warriors,17,0
994,2012,548348,6,Deccan Chargers,3,0
995,2012,548348,6,Pune Warriors,6,0
996,2012,548348,7,Deccan Chargers,6,0
997,2012,548348,7,Pune Warriors,4,0
998,2012,548348,8,Deccan Chargers,6,0
999,2012,548348,8,Pune Warriors,11,0
1000,2012,548348,9,Deccan Chargers,10,0
1001,2012,548348,9,Pune Warriors,6,0
1002,2012,548348,10,Deccan Chargers,5,0
1003,2012,548348,10,Pune Warriors,5,0
1004,2012,548348,11,Deccan Chargers,12,0
1005,2012,548348,11,Pune Warriors,11,1
1006,2012,548348,12,Deccan Chargers,10,0
1007,2012,548348,12,Pune Warriors,9,1
1008,2012,548348,13,Deccan Chargers,6,0
1009,2012,548348,13,Pune Warriors,10,0
1010,2012,548348,14,Deccan Chargers,19,0
1011,2012,548348,14,Pune Warriors,6,0
1012,2012,548348,15,Deccan Chargers,12,0
1013,2012,548348,15,Pune Warriors,9,0
1014,2012,548348,16,Deccan Chargers,8,0
1015,2012,548348,16,Pune Warriors,10,0
1016,2012,548348,17,Deccan Chargers,25,0
1017,2012,548348,17,Pune Warriors,12,0
1018,2012,548348,18,Deccan Chargers,25,1
1019,2012,548348,18,Pune Warriors,17,1
1020,2012,548348,19,Deccan Chargers,6,1
1021,2012,548348,19,Pune Warriors,9,1
1022,2012,548349,0,Delhi Daredevils,1,1
1023,2012,548349,0,Rajasthan Royals,5,0
1024,2012,548349,1,Delhi Daredevils,13,0
1025,2012,548349,1,Rajasthan Royals,11,0
1026,2012,548349,2,Delhi Daredevils,14,0
1027,2012,548349,2,Rajasthan Royals,18,0
1028,2012,548349,3,Delhi Daredevils,7,0
1029,2012,548349,3,Rajasthan Royals,4,0
1030,2012,548349,4,Delhi Daredevils,16,0
1031,2012,548349,4,Rajasthan Royals,12,0
1032,2012,548349,5,Delhi Daredevils,10,0
1033,2012,548349,5,Rajasthan Royals,6,0
1034,2012,548349,6,Delhi Daredevils,12,0
1035,2012,548349,6,Rajasthan Royals,6,0
1036,2012,548349,7,Delhi Daredevils,11,0
1037,2012,548349,7,Rajasthan Royals,8,0
1038,2012,548349,8,Delhi Daredevils,4,0
1039,2012,548349,8,Rajasthan Royals,2,1
1040,2012,548349,9,Delhi Daredevils,8,0
1041,2012,548349,9,Rajasthan Royals,8,0
1042,2012,548349,10,Delhi Daredevils,6,1
1043,2012,548349,10,Rajasthan Royals,7,1
1044,2012,548349,11,Delhi Daredevils,8,1
1045,2012,548349,11,Rajasthan Royals,5,1
1046,2012,548349,12,Delhi Daredevils,12,0
1047,2012,548349,12,Rajasthan Royals,3,2
1048,2012,548349,13,Delhi Daredevils,6,0
1049,2012,548349,13,Rajasthan Royals,4,0
1050,2012,548349,14,Delhi Daredevils,6,1
1051,2012,548349,14,Rajasthan Royals,5,0
1052,2012,548349,15,Delhi Daredevils,10,0
1053,2012,548349,15,Rajasthan Royals,11,0
1054,2012,548349,16,Rajasthan Royals,8,0
1055,2012,548349,17,Rajasthan Royals,5,0
1056,2012,548349,18,Rajasthan Royals,6,1
1057,2012,548349,19,Rajasthan Royals,7,0
1058,2012,548350,0,Kings XI Punjab,11,0
1059,2012,548350,0,Royal Challengers Bangalore,1,0
1060,2012,548350,1,Kings XI Punjab,6,0
1061,2012,548350,1,Royal Challengers Bangalore,7,1
1062,2012,548350,2,Kings XI Punjab,10,0
1063,2012,548350,2,Royal Challengers Bangalore,2,0
1064,2012,548350,3,Kings XI Punjab,8,0
1065,2012,548350,3,Royal Challengers Bangalore,14,0
1066,2012,548350,4,Kings XI Punjab,9,1
1067,2012,548350,4,Royal Challengers Bangalore,1,0
1068,2012,548350,5,Kings XI Punjab,9,0
1069,2012,548350,5,Royal Challengers Bangalore,8,0
1070,2012,548350,6,Kings XI Punjab,8,0
1071,2012,548350,6,Royal Challengers Bangalore,4,0
1072,2012,548350,7,Kings XI Punjab,9,0
1073,2012,548350,7,Royal Challengers Bangalore,7,0
1074,2012,548350,8,Kings XI Punjab,3,1
1075,2012,548350,8,Royal Challengers Bangalore,4,0
1076,2012,548350,9,Kings XI Punjab,7,0
1077,2012,548350,9,Royal Challengers Bangalore,11,0
1078,2012,548350,10,Kings XI Punjab,10,0
1079,2012,548350,10,Royal Challengers Bangalore,5,0
1080,2012,548350,11,Kings XI Punjab,8,0
1081,2012,548350,11,Royal Challengers Bangalore,18,0
1082,2012,548350,12,Kings XI Punjab,17,0
1083,2012,548350,12,Royal Challengers Bangalore,19,0
1084,2012,548350,13,Kings XI Punjab,7,0
1085,2012,548350,13,Royal Challengers Bangalore,16,0
1086,2012,548350,14,Kings XI Punjab,10,0
1087,2012,548350,14,Royal Challengers Bangalore,5,0
1088,2012,548350,15,Kings XI Punjab,14,0
1089,2012,548350,15,Royal Challengers Bangalore,7,1
1090,2012,548350,16,Kings XI Punjab,1,1
1091,2012,548350,16,Royal Challengers Bangalore,6,1
1092,2012,548350,17,Kings XI Punjab,5,1
1093,2012,548350,17,Royal Challengers Bangalore,5,0
1094,2012,548350,18,Kings XI Punjab,2,2
1095,2012,548350,18,Royal Challengers Bangalore,14,0
1096,2012,548350,19,Kings XI Punjab,9,0
1097,2012,548350,19,Royal Challengers Bangalore,4,2
1098,2012,548351,0,Mumbai Indians,4,0
