index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery,BowlingTeam
22251,2009/10,419155,8,Delhi Daredevils,6,0,Chennai Super Kings
22252,2009/10,419155,9,Chennai Super Kings,2,2,Delhi Daredevils
22253,2009/10,419155,9,Delhi Daredevils,6,0,Chennai Super Kings
22254,2009/10,419155,10,Chennai Super Kings,5,0,Delhi Daredevils
22255,2009/10,419155,10,Delhi Daredevils,4,0,Chennai Super Kings
22256,2009/10,419155,11,Chennai Super Kings,2,0,Delhi Daredevils
22257,2009/10,419155,11,Delhi Daredevils,1,0,Chennai Super Kings
22258,2009/10,419155,12,Chennai Super Kings,3,0,Delhi Daredevils
22259,2009/10,419155,12,Delhi Daredevils,12,0,Chennai Super Kings
22260,2009/10,419155,13,Chennai Super Kings,6,0,Delhi Daredevils
22261,2009/10,419155,13,Delhi Daredevils,3,0,Chennai Super Kings
22262,2009/10,419155,14,Chennai Super Kings,3,1,Delhi Daredevils
22263,2009/10,419155,14,Delhi Daredevils,4,0,Chennai Super Kings
22264,2009/10,419155,15,Chennai Super Kings,3,0,Delhi Daredevils
22265,2009/10,419155,15,Delhi Daredevils,10,0,Chennai Super Kings
22266,2009/10,419155,16,Chennai Super Kings,2,1,Delhi Daredevils
22267,2009/10,419155,16,Delhi Daredevils,10,0,Chennai Super Kings
22268,2009/10,419155,17,Chennai Super Kings,10,0,Delhi Daredevils
22269,2009/10,419155,17,Delhi Daredevils,9,0,Chennai Super Kings
22270,2009/10,419155,18,Chennai Super Kings,11,0,Delhi Daredevils
22271,2009/10,419155,18,Delhi Daredevils,4,0,Chennai Super Kings
22272,2009/10,419155,19,Chennai Super Kings,12,1,Delhi Daredevils
22273,2009/10,419156,0,Deccan Chargers,9,0,Kings XI Punjab
22274,2009/10,419156,0,Kings XI Punjab,2,1,Deccan Chargers
22275,2009/10,419156,1,Deccan Chargers,8,1,Kings XI Punjab
22276,2009/10,419156,1,Kings XI Punjab,6,0,Deccan Chargers
22277,2009/10,419156,2,Deccan Chargers,6,0,Kings XI Punjab
22278,2009/10,419156,2,Kings XI Punjab,8,0,Deccan Chargers
22279,2009/10,419156,3,Deccan Chargers,10,0,Kings XI Punjab
22280,2009/10,419156,3,Kings XI Punjab,8,0,Deccan Chargers
22281,2009/10,419156,4,Deccan Chargers,4,0,Kings XI Punjab
22282,2009/10,419156,4,Kings XI Punjab,10,0,Deccan Chargers
22283,2009/10,419156,5,Deccan Chargers,8,0,Kings XI Punjab
22284,2009/10,419156,5,Kings XI Punjab,9,0,Deccan Chargers
22285,2009/10,419156,6,Deccan Chargers,14,1,Kings XI Punjab
22286,2009/10,419156,6,Kings XI Punjab,7,0,Deccan Chargers
22287,2009/10,419156,7,Deccan Chargers,6,0,Kings XI Punjab
22288,2009/10,419156,7,Kings XI Punjab,8,0,Deccan Chargers
22289,2009/10,419156,8,Deccan Chargers,9,0,Kings XI Punjab
22290,2009/10,419156,8,Kings XI Punjab,5,0,Deccan Chargers
22291,2009/10,419156,9,Deccan Chargers,8,0,Kings XI Punjab
22292,2009/10,419156,9,Kings XI Punjab,9,0,Deccan Chargers
22293,2009/10,419156,10,Deccan Chargers,16,0,Kings XI Punjab
22294,2009/10,419156,10,Kings XI Punjab,14,0,Deccan Chargers
22295,2009/10,419156,11,Deccan Chargers,12,0,Kings XI Punjab
22296,2009/10,419156,11,Kings XI Punjab,1,1,Deccan Chargers
22297,2009/10,419156,12,Deccan Chargers,10,0,Kings XI Punjab
22298,2009/10,419156,12,Kings XI Punjab,1,0,Deccan Chargers
22299,2009/10,419156,13,Deccan Chargers,3,1,Kings XI Punjab
22300,2009/10,419156,13,Kings XI Punjab,4,0,Deccan Chargers
22301,2009/10,419156,14,Deccan Chargers,8,1,Kings XI Punjab
22302,2009/10,419156,14,Kings XI Punjab,6,0,Deccan Chargers
22303,2009/10,419156,15,Deccan Chargers,9,0,Kings XI Punjab
22304,2009/10,419156,15,Kings XI Punjab,14,0,Deccan Chargers
22305,2009/10,419156,16,Deccan Chargers,6,0,Kings XI Punjab
22306,2009/10,419156,16,Kings XI Punjab,21,0,Deccan Chargers
22307,2009/10,419156,17,Deccan Chargers,10,1,Kings XI Punjab
22308,2009/10,419156,17,Kings XI Punjab,9,0,Deccan Chargers
22309,2009/10,419156,18,Deccan Chargers,18,0,Kings XI Punjab
22310,2009/10,419156,18,Kings XI Punjab,18,0,Deccan Chargers
22311,2009/10,419156,19,Deccan Chargers,4,0,Kings XI Punjab
22312,2009/10,419156,19,Kings XI Punjab,14,1,Deccan Chargers
22313,2009/10,419157,0,Mumbai Indians,4,0,Royal Challengers Bangalore
22314,2009/10,419157,0,Royal Challengers Bangalore,4,0,Mumbai Indians
22315,2009/10,419157,1,Mumbai Indians,9,0,Royal Challengers Bangalore
22316,2009/10,419157,1,Royal Challengers Bangalore,1,0,Mumbai Indians
22317,2009/10,419157,2,Mumbai Indians,3,0,Royal Challengers Bangalore
22318,2009/10,419157,2,Royal Challengers Bangalore,7,0,Mumbai Indians
22319,2009/10,419157,3,Mumbai Indians,5,0,Royal Challengers Bangalore
22320,2009/10,419157,3,Royal Challengers Bangalore,10,0,Mumbai Indians
22321,2009/10,419157,4,Mumbai Indians,8,0,Royal Challengers Bangalore
22322,2009/10,419157,4,Royal Challengers Bangalore,8,1,Mumbai Indians
22323,2009/10,419157,5,Mumbai Indians,5,1,Royal Challengers Bangalore
22324,2009/10,419157,5,Royal Challengers Bangalore,4,1,Mumbai Indians
22325,2009/10,419157,6,Mumbai Indians,4,0,Royal Challengers Bangalore
22326,2009/10,419157,6,Royal Challengers Bangalore,4,0,Mumbai Indians
22327,2009/10,419157,7,Mumbai Indians,8,0,Royal Challengers Bangalore
22328,2009/10,419157,7,Royal Challengers Bangalore,10,0,Mumbai Indians
22329,2009/10,419157,8,Mumbai Indians,22,0,Royal Challengers Bangalore
22330,2009/10,419157,8,Royal Challengers Bangalore,10,1,Mumbai Indians
22331,2009/10,419157,9,Mumbai Indians,7,0,Royal Challengers Bangalore
22332,2009/10,419157,9,Royal Challengers Bangalore,6,0,Mumbai Indians
22333,2009/10,419157,10,Mumbai Indians,3,0,Royal Challengers Bangalore
22334,2009/10,419157,10,Royal Challengers Bangalore,10,1,Mumbai Indians
22335,2009/10,419157,11,Mumbai Indians,16,0,Royal Challengers Bangalore
22336,2009/10,419157,11,Royal Challengers Bangalore,4,1,Mumbai Indians
22337,2009/10,419157,12,Mumbai Indians,9,1,Royal Challengers Bangalore
22338,2009/10,419157,12,Royal Challengers Bangalore,5,0,Mumbai Indians
22339,2009/10,419157,13,Mumbai Indians,13,0,Royal Challengers Bangalore
22340,2009/10,419157,13,Royal Challengers Bangalore,7,0,Mumbai Indians
22341,2009/10,419157,14,Mumbai Indians,22,0,Royal Challengers Bangalore
22342,2009/10,419157,14,Royal Challengers Bangalore,8,1,Mumbai Indians
22343,2009/10,419157,15,Mumbai Indians,4,1,Royal Challengers Bangalore
22344,2009/10,419157,15,Royal Challengers Bangalore,9,1,Mumbai Indians
22345,2009/10,419157,16,Mumbai Indians,10,1,Royal Challengers Bangalore
22346,2009/10,419157,16,Royal Challengers Bangalore,8,0,Mumbai Indians
22347,2009/10,419157,17,Mumbai Indians,19,0,Royal Challengers Bangalore
22348,2009/10,419157,17,Royal Challengers Bangalore,4,0,Mumbai Indians
22349,2009/10,419157,18,Mumbai Indians,8,0,Royal Challengers Bangalore
22350,2009/10,419157,18,Royal Challengers Bangalore,8,2,Mumbai Indians
22351,2009/10,419157,19,Mumbai Indians,12,0,Royal Challengers Bangalore
22352,2009/10,419157,19,Royal Challengers Bangalore,7,0,Mumbai Indians
22353,2009/10,419158,0,Kolkata Knight Riders,12,0,Rajasthan Royals
22354,2009/10,419158,0,Rajasthan Royals,6,0,Kolkata Knight Riders
22355,2009/10,419158,1,Kolkata Knight Riders,9,0,Rajasthan Royals
22356,2009/10,419158,1,Rajasthan Royals,2,0,Kolkata Knight Riders
22357,2009/10,419158,2,Kolkata Knight Riders,5,2,Rajasthan Royals
22358,2009/10,419158,2,Rajasthan Royals,6,0,Kolkata Knight Riders
22359,2009/10,419158,3,Kolkata Knight Riders,4,0,Rajasthan Royals
22360,2009/10,419158,3,Rajasthan Royals,10,0,Kolkata Knight Riders
22361,2009/10,419158,4,Kolkata Knight Riders,8,0,Rajasthan Royals
22362,2009/10,419158,4,Rajasthan Royals,8,0,Kolkata Knight Riders
22363,2009/10,419158,5,Kolkata Knight Riders,4,0,Rajasthan Royals
22364,2009/10,419158,5,Rajasthan Royals,14,0,Kolkata Knight Riders
22365,2009/10,419158,6,Kolkata Knight Riders,5,0,Rajasthan Royals
22366,2009/10,419158,6,Rajasthan Royals,11,0,Kolkata Knight Riders
22367,2009/10,419158,7,Kolkata Knight Riders,9,0,Rajasthan Royals
22368,2009/10,419158,7,Rajasthan Royals,7,1,Kolkata Knight Riders
22369,2009/10,419158,8,Kolkata Knight Riders,8,0,Rajasthan Royals
22370,2009/10,419158,8,Rajasthan Royals,5,1,Kolkata Knight Riders
22371,2009/10,419158,9,Kolkata Knight Riders,5,0,Rajasthan Royals
22372,2009/10,419158,9,Rajasthan Royals,4,0,Kolkata Knight Riders
22373,2009/10,419158,10,Kolkata Knight Riders,4,0,Rajasthan Royals
22374,2009/10,419158,10,Rajasthan Royals,4,1,Kolkata Knight Riders
22375,2009/10,419158,11,Kolkata Knight Riders,12,0,Rajasthan Royals
22376,2009/10,419158,11,Rajasthan Royals,7,0,Kolkata Knight Riders
22377,2009/10,419158,12,Kolkata Knight Riders,16,0,Rajasthan Royals
22378,2009/10,419158,12,Rajasthan Royals,12,0,Kolkata Knight Riders
22379,2009/10,419158,13,Kolkata Knight Riders,6,0,Rajasthan Royals
22380,2009/10,419158,13,Rajasthan Royals,5,1,Kolkata Knight Riders
22381,2009/10,419158,14,Kolkata Knight Riders,11,0,Rajasthan Royals
22382,2009/10,419158,14,Rajasthan Royals,0,1,Kolkata Knight Riders
22383,2009/10,419158,15,Kolkata Knight Riders,14,0,Rajasthan Royals
22384,2009/10,419158,15,Rajasthan Royals,3,1,Kolkata Knight Riders
22385,2009/10,419158,16,Kolkata Knight Riders,1,0,Rajasthan Royals
22386,2009/10,419158,16,Rajasthan Royals,8,0,Kolkata Knight Riders
22387,2009/10,419158,17,Rajasthan Royals,5,1,Kolkata Knight Riders
22388,2009/10,419158,18,Rajasthan Royals,8,0,Kolkata Knight Riders
22389,2009/10,419158,19,Rajasthan Royals,7,2,Kolkata Knight Riders
22390,2009/10,419159,0,Chennai Super Kings,1,0,Kings XI Punjab
22391,2009/10,419159,0,Kings XI Punjab,15,0,Chennai Super Kings
22392,2009/10,419159,1,Chennai Super Kings,7,0,Kings XI Punjab
22393,2009/10,419159,1,Kings XI Punjab,6,0,Chennai Super Kings
22394,2009/10,419159,2,Chennai Super Kings,5,1,Kings XI Punjab
22395,2009/10,419159,2,Kings XI Punjab,13,1,Chennai Super Kings
22396,2009/10,419159,3,Chennai Super Kings,13,0,Kings XI Punjab
22397,2009/10,419159,3,Kings XI Punjab,2,0,Chennai Super Kings
22398,2009/10,419159,4,Chennai Super Kings,11,1,Kings XI Punjab
22399,2009/10,419159,4,Kings XI Punjab,7,0,Chennai Super Kings
22400,2009/10,419159,5,Chennai Super Kings,12,0,Kings XI Punjab
22401,2009/10,419159,5,Kings XI Punjab,6,0,Chennai Super Kings
22402,2009/10,419159,6,Chennai Super Kings,11,0,Kings XI Punjab
22403,2009/10,419159,6,Kings XI Punjab,9,0,Chennai Super Kings
22404,2009/10,419159,7,Chennai Super Kings,14,0,Kings XI Punjab
22405,2009/10,419159,7,Kings XI Punjab,4,0,Chennai Super Kings
22406,2009/10,419159,8,Chennai Super Kings,12,0,Kings XI Punjab
22407,2009/10,419159,8,Kings XI Punjab,12,0,Chennai Super Kings
22408,2009/10,419159,9,Chennai Super Kings,8,1,Kings XI Punjab
22409,2009/10,419159,9,Kings XI Punjab,12,0,Chennai Super Kings
22410,2009/10,419159,10,Chennai Super Kings,1,0,Kings XI Punjab
22411,2009/10,419159,10,Kings XI Punjab,4,1,Chennai Super Kings
22412,2009/10,419159,11,Chennai Super Kings,14,0,Kings XI Punjab
22413,2009/10,419159,11,Kings XI Punjab,3,1,Chennai Super Kings
22414,2009/10,419159,12,Chennai Super Kings,7,0,Kings XI Punjab
22415,2009/10,419159,12,Kings XI Punjab,14,0,Chennai Super Kings
22416,2009/10,419159,13,Chennai Super Kings,7,0,Kings XI Punjab
22417,2009/10,419159,13,Kings XI Punjab,14,0,Chennai Super Kings
22418,2009/10,419159,14,Chennai Super Kings,7,0,Kings XI Punjab
22419,2009/10,419159,14,Kings XI Punjab,10,0,Chennai Super Kings
22420,2009/10,419159,15,Chennai Super Kings,11,0,Kings XI Punjab
22421,2009/10,419159,15,Kings XI Punjab,8,0,Chennai Super Kings
22422,2009/10,419159,16,Chennai Super Kings,8,1,Kings XI Punjab
22423,2009/10,419159,16,Kings XI Punjab,7,0,Chennai Super Kings
22424,2009/10,419159,17,Chennai Super Kings,15,0,Kings XI Punjab
22425,2009/10,419159,17,Kings XI Punjab,11,0,Chennai Super Kings
22426,2009/10,419159,18,Chennai Super Kings,13,0,Kings XI Punjab
22427,2009/10,419159,18,Kings XI Punjab,19,0,Chennai Super Kings
22428,2009/10,419159,19,Chennai Super Kings,18,0,Kings XI Punjab
22429,2009/10,419159,19,Kings XI Punjab,16,0,Chennai Super Kings
22430,2009/10,419160,0,Deccan Chargers,7,0,Delhi Daredevils
22431,2009/10,419160,0,Delhi Daredevils,5,0,Deccan Chargers
22432,2009/10,419160,1,Deccan Chargers,8,1,Delhi Daredevils
22433,2009/10,419160,1,Delhi Daredevils,9,1,Deccan Chargers
22434,2009/10,419160,2,Deccan Chargers,3,0,Delhi Daredevils
22435,2009/10,419160,2,Delhi Daredevils,7,1,Deccan Chargers
22436,2009/10,419160,3,Deccan Chargers,14,0,Delhi Daredevils
22437,2009/10,419160,3,Delhi Daredevils,12,1,Deccan Chargers
22438,2009/10,419160,4,Deccan Chargers,2,1,Delhi Daredevils
22439,2009/10,419160,4,Delhi Daredevils,4,0,Deccan Chargers
22440,2009/10,419160,5,Deccan Chargers,4,0,Delhi Daredevils
22441,2009/10,419160,5,Delhi Daredevils,2,0,Deccan Chargers
22442,2009/10,419160,6,Deccan Chargers,14,1,Delhi Daredevils
22443,2009/10,419160,6,Delhi Daredevils,6,1,Deccan Chargers
22444,2009/10,419160,7,Deccan Chargers,8,0,Delhi Daredevils
22445,2009/10,419160,7,Delhi Daredevils,6,0,Deccan Chargers
22446,2009/10,419160,8,Deccan Chargers,6,1,Delhi Daredevils
22447,2009/10,419160,8,Delhi Daredevils,4,0,Deccan Chargers
22448,2009/10,419160,9,Deccan Chargers,13,0,Delhi Daredevils
22449,2009/10,419160,9,Delhi Daredevils,4,0,Deccan Chargers
22450,2009/10,419160,10,Deccan Chargers,6,0,Delhi Daredevils
22451,2009/10,419160,10,Delhi Daredevils,6,0,Deccan Chargers
22452,2009/10,419160,11,Deccan Chargers,14,0,Delhi Daredevils
22453,2009/10,419160,11,Delhi Daredevils,4,1,Deccan Chargers
22454,2009/10,419160,12,Deccan Chargers,13,0,Delhi Daredevils
22455,2009/10,419160,12,Delhi Daredevils,3,1,Deccan Chargers
22456,2009/10,419160,13,Deccan Chargers,2,0,Delhi Daredevils
22457,2009/10,419160,13,Delhi Daredevils,11,0,Deccan Chargers
22458,2009/10,419160,14,Deccan Chargers,3,1,Delhi Daredevils
22459,2009/10,419160,14,Delhi Daredevils,3,0,Deccan Chargers
22460,2009/10,419160,15,Deccan Chargers,4,1,Delhi Daredevils
22461,2009/10,419160,15,Delhi Daredevils,13,1,Deccan Chargers
22462,2009/10,419160,16,Deccan Chargers,3,0,Delhi Daredevils
22463,2009/10,419160,16,Delhi Daredevils,10,0,Deccan Chargers
22464,2009/10,419160,17,Deccan Chargers,4,1,Delhi Daredevils
22465,2009/10,419160,17,Delhi Daredevils,10,0,Deccan Chargers
22466,2009/10,419160,18,Deccan Chargers,10,0,Delhi Daredevils
22467,2009/10,419160,18,Delhi Daredevils,10,0,Deccan Chargers
22468,2009/10,419160,19,Deccan Chargers,7,0,Delhi Daredevils
22469,2009/10,419160,19,Delhi Daredevils,5,0,Deccan Chargers
22470,2009/10,419161,0,Kolkata Knight Riders,6,0,Mumbai Indians
22471,2009/10,419161,0,Mumbai Indians,3,1,Kolkata Knight Riders
22472,2009/10,419161,1,Kolkata Knight Riders,6,0,Mumbai Indians
22473,2009/10,419161,1,Mumbai Indians,4,0,Kolkata Knight Riders
22474,2009/10,419161,2,Kolkata Knight Riders,6,0,Mumbai Indians
22475,2009/10,419161,2,Mumbai Indians,7,1,Kolkata Knight Riders
22476,2009/10,419161,3,Kolkata Knight Riders,12,0,Mumbai Indians
22477,2009/10,419161,3,Mumbai Indians,8,0,Kolkata Knight Riders
22478,2009/10,419161,4,Kolkata Knight Riders,11,0,Mumbai Indians
22479,2009/10,419161,4,Mumbai Indians,7,0,Kolkata Knight Riders
22480,2009/10,419161,5,Kolkata Knight Riders,3,0,Mumbai Indians
22481,2009/10,419161,5,Mumbai Indians,13,0,Kolkata Knight Riders
22482,2009/10,419161,6,Kolkata Knight Riders,9,0,Mumbai Indians
22483,2009/10,419161,6,Mumbai Indians,5,0,Kolkata Knight Riders
22484,2009/10,419161,7,Kolkata Knight Riders,7,0,Mumbai Indians
22485,2009/10,419161,7,Mumbai Indians,7,0,Kolkata Knight Riders
22486,2009/10,419161,8,Kolkata Knight Riders,3,0,Mumbai Indians
22487,2009/10,419161,8,Mumbai Indians,12,0,Kolkata Knight Riders
22488,2009/10,419161,9,Kolkata Knight Riders,9,0,Mumbai Indians
22489,2009/10,419161,9,Mumbai Indians,3,0,Kolkata Knight Riders
22490,2009/10,419161,10,Kolkata Knight Riders,4,0,Mumbai Indians
22491,2009/10,419161,10,Mumbai Indians,2,0,Kolkata Knight Riders
22492,2009/10,419161,11,Kolkata Knight Riders,3,0,Mumbai Indians
22493,2009/10,419161,11,Mumbai Indians,3,0,Kolkata Knight Riders
22494,2009/10,419161,12,Kolkata Knight Riders,13,0,Mumbai Indians
22495,2009/10,419161,12,Mumbai Indians,3,1,Kolkata Knight Riders
22496,2009/10,419161,13,Kolkata Knight Riders,8,1,Mumbai Indians
22497,2009/10,419161,13,Mumbai Indians,4,1,Kolkata Knight Riders
22498,2009/10,419161,14,Kolkata Knight Riders,7,0,Mumbai Indians
22499,2009/10,419161,14,Mumbai Indians,5,0,Kolkata Knight Riders
22500,2009/10,419161,15,Kolkata Knight Riders,11,0,Mumbai Indians
22501,2009/10,419161,15,Mumbai Indians,8,1,Kolkata Knight Riders
22502,2009/10,419161,16,Kolkata Knight Riders,11,0,Mumbai Indians
22503,2009/10,419161,16,Mumbai Indians,12,0,Kolkata Knight Riders
22504,2009/10,419161,17,Kolkata Knight Riders,6,0,Mumbai Indians
22505,2009/10,419161,17,Mumbai Indians,11,1,Kolkata Knight Riders
22506,2009/10,419161,18,Mumbai Indians,9,0,Kolkata Knight Riders
22507,2009/10,419161,19,Mumbai Indians,7,2,Kolkata Knight Riders
22508,2009/10,419162,0,Mumbai Indians,2,0,Royal Challengers Bangalore
22509,2009/10,419162,0,Royal Challengers Bangalore,9,0,Mumbai Indians
22510,2009/10,419162,1,Mumbai Indians,9,1,Royal Challengers Bangalore
22511,2009/10,419162,1,Royal Challengers Bangalore,10,0,Mumbai Indians
22512,2009/10,419162,2,Mumbai Indians,12,0,Royal Challengers Bangalore
22513,2009/10,419162,2,Royal Challengers Bangalore,5,1,Mumbai Indians
22514,2009/10,419162,3,Mumbai Indians,8,1,Royal Challengers Bangalore
22515,2009/10,419162,3,Royal Challengers Bangalore,7,0,Mumbai Indians
22516,2009/10,419162,4,Mumbai Indians,8,0,Royal Challengers Bangalore
22517,2009/10,419162,4,Royal Challengers Bangalore,10,0,Mumbai Indians
22518,2009/10,419162,5,Mumbai Indians,15,0,Royal Challengers Bangalore
22519,2009/10,419162,5,Royal Challengers Bangalore,3,0,Mumbai Indians
22520,2009/10,419162,6,Mumbai Indians,8,0,Royal Challengers Bangalore
22521,2009/10,419162,6,Royal Challengers Bangalore,12,1,Mumbai Indians
22522,2009/10,419162,7,Mumbai Indians,4,0,Royal Challengers Bangalore
22523,2009/10,419162,7,Royal Challengers Bangalore,6,0,Mumbai Indians
22524,2009/10,419162,8,Mumbai Indians,8,1,Royal Challengers Bangalore
22525,2009/10,419162,8,Royal Challengers Bangalore,18,0,Mumbai Indians
22526,2009/10,419162,9,Mumbai Indians,7,1,Royal Challengers Bangalore
22527,2009/10,419162,9,Royal Challengers Bangalore,3,2,Mumbai Indians
22528,2009/10,419162,10,Mumbai Indians,3,0,Royal Challengers Bangalore
22529,2009/10,419162,10,Royal Challengers Bangalore,12,0,Mumbai Indians
22530,2009/10,419162,11,Mumbai Indians,4,0,Royal Challengers Bangalore
22531,2009/10,419162,11,Royal Challengers Bangalore,5,1,Mumbai Indians
22532,2009/10,419162,12,Mumbai Indians,5,0,Royal Challengers Bangalore
22533,2009/10,419162,12,Royal Challengers Bangalore,6,0,Mumbai Indians
22534,2009/10,419162,13,Mumbai Indians,10,0,Royal Challengers Bangalore
22535,2009/10,419162,13,Royal Challengers Bangalore,3,1,Mumbai Indians
22536,2009/10,419162,14,Mumbai Indians,4,0,Royal Challengers Bangalore
22537,2009/10,419162,14,Royal Challengers Bangalore,9,1,Mumbai Indians
22538,2009/10,419162,15,Mumbai Indians,17,0,Royal Challengers Bangalore
22539,2009/10,419162,15,Royal Challengers Bangalore,5,0,Mumbai Indians
22540,2009/10,419162,16,Mumbai Indians,17,0,Royal Challengers Bangalore
22541,2009/10,419162,16,Royal Challengers Bangalore,6,0,Mumbai Indians
22542,2009/10,419162,17,Mumbai Indians,10,1,Royal Challengers Bangalore
22543,2009/10,419162,17,Royal Challengers Bangalore,5,1,Mumbai Indians
22544,2009/10,419162,18,Mumbai Indians,17,0,Royal Challengers Bangalore
22545,2009/10,419162,18,Royal Challengers Bangalore,12,0,Mumbai Indians
22546,2009/10,419162,19,Mumbai Indians,16,0,Royal Challengers Bangalore
22547,2009/10,419162,19,Royal Challengers Bangalore,3,1,Mumbai Indians
22548,2009/10,419163,0,Chennai Super Kings,6,0,Deccan Chargers
22549,2009/10,419163,0,Deccan Chargers,1,0,Chennai Super Kings
22550,2009/10,419163,1,Chennai Super Kings,6,1,Deccan Chargers
22551,2009/10,419163,1,Deccan Chargers,1,0,Chennai Super Kings
22552,2009/10,419163,2,Chennai Super Kings,13,0,Deccan Chargers
22553,2009/10,419163,2,Deccan Chargers,8,0,Chennai Super Kings
22554,2009/10,419163,3,Chennai Super Kings,2,1,Deccan Chargers
22555,2009/10,419163,3,Deccan Chargers,7,0,Chennai Super Kings
22556,2009/10,419163,4,Chennai Super Kings,4,1,Deccan Chargers
22557,2009/10,419163,4,Deccan Chargers,2,0,Chennai Super Kings
22558,2009/10,419163,5,Chennai Super Kings,8,0,Deccan Chargers
22559,2009/10,419163,5,Deccan Chargers,4,2,Chennai Super Kings
22560,2009/10,419163,6,Chennai Super Kings,4,0,Deccan Chargers
22561,2009/10,419163,6,Deccan Chargers,7,0,Chennai Super Kings
22562,2009/10,419163,7,Chennai Super Kings,7,0,Deccan Chargers
22563,2009/10,419163,7,Deccan Chargers,7,1,Chennai Super Kings
22564,2009/10,419163,8,Chennai Super Kings,5,0,Deccan Chargers
22565,2009/10,419163,8,Deccan Chargers,3,0,Chennai Super Kings
22566,2009/10,419163,9,Chennai Super Kings,7,0,Deccan Chargers
22567,2009/10,419163,9,Deccan Chargers,3,0,Chennai Super Kings
22568,2009/10,419163,10,Chennai Super Kings,8,0,Deccan Chargers
