Season,ID,overs,BattingTeam,total_run
2012,548339,15,Kings XI Punjab,16
2012,548339,15,Mumbai Indians,11
2012,548339,16,Kings XI Punjab,8
2012,548339,16,Mumbai Indians,12
2012,548339,17,Kings XI Punjab,16
2012,548339,17,Mumbai Indians,8
2012,548339,18,Kings XI Punjab,12
2012,548339,18,Mumbai Indians,27
2012,548339,19,Kings XI Punjab,16
2012,548339,19,Mumbai Indians,7
2012,548341,0,Deccan Chargers,16
2012,548341,0,Pune Warriors,3
2012,548341,1,Deccan Chargers,4
2012,548341,1,Pune Warriors,8
2012,548341,2,Deccan Chargers,9
2012,548341,2,Pune Warriors,8
2012,548341,3,Deccan Chargers,10
2012,548341,3,Pune Warriors,11
2012,548341,4,Deccan Chargers,9
2012,548341,4,Pune Warriors,9
2012,548341,5,Deccan Chargers,2
2012,548341,5,Pune Warriors,5
2012,548341,6,Deccan Chargers,3
2012,548341,6,Pune Warriors,9
2012,548341,7,Deccan Chargers,5
2012,548341,7,Pune Warriors,5
2012,548341,8,Deccan Chargers,6
2012,548341,8,Pune Warriors,13
2012,548341,9,Deccan Chargers,7
2012,548341,9,Pune Warriors,2
2012,548341,10,Deccan Chargers,12
2012,548341,10,Pune Warriors,5
2012,548341,11,Deccan Chargers,11
2012,548341,11,Pune Warriors,7
2012,548341,12,Deccan Chargers,5
2012,548341,12,Pune Warriors,3
2012,548341,13,Deccan Chargers,12
2012,548341,13,Pune Warriors,3
2012,548341,14,Deccan Chargers,11
2012,548341,14,Pune Warriors,10
2012,548341,15,Deccan Chargers,19
2012,548341,15,Pune Warriors,10
2012,548341,16,Deccan Chargers,10
2012,548341,16,Pune Warriors,18
2012,548341,17,Deccan Chargers,11
2012,548341,17,Pune Warriors,12
2012,548341,18,Deccan Chargers,6
2012,548341,18,Pune Warriors,11
2012,548341,19,Deccan Chargers,9
2012,548341,19,Pune Warriors,7
2012,548342,0,Delhi Daredevils,1
2012,548342,0,Mumbai Indians,10
2012,548342,1,Delhi Daredevils,7
2012,548342,1,Mumbai Indians,8
2012,548342,2,Delhi Daredevils,15
2012,548342,2,Mumbai Indians,1
2012,548342,3,Delhi Daredevils,11
2012,548342,3,Mumbai Indians,11
2012,548342,4,Delhi Daredevils,6
2012,548342,4,Mumbai Indians,6
2012,548342,5,Delhi Daredevils,14
2012,548342,5,Mumbai Indians,13
2012,548342,6,Delhi Daredevils,9
2012,548342,6,Mumbai Indians,8
2012,548342,7,Delhi Daredevils,7
2012,548342,7,Mumbai Indians,4
2012,548342,8,Delhi Daredevils,12
2012,548342,8,Mumbai Indians,17
2012,548342,9,Delhi Daredevils,6
2012,548342,9,Mumbai Indians,10
2012,548342,10,Delhi Daredevils,23
2012,548342,10,Mumbai Indians,9
2012,548342,11,Delhi Daredevils,11
2012,548342,11,Mumbai Indians,15
2012,548342,12,Delhi Daredevils,13
2012,548342,12,Mumbai Indians,3
2012,548342,13,Delhi Daredevils,1
2012,548342,13,Mumbai Indians,9
2012,548342,14,Delhi Daredevils,17
2012,548342,14,Mumbai Indians,15
2012,548342,15,Delhi Daredevils,4
2012,548342,15,Mumbai Indians,3
2012,548342,16,Delhi Daredevils,18
2012,548342,16,Mumbai Indians,6
2012,548342,17,Delhi Daredevils,20
2012,548342,17,Mumbai Indians,11
2012,548342,18,Delhi Daredevils,2
2012,548342,18,Mumbai Indians,8
2012,548342,19,Delhi Daredevils,10
2012,548342,19,Mumbai Indians,3
2012,548343,0,Chennai Super Kings,2
2012,548343,0,Kings XI Punjab,9
2012,548343,1,Chennai Super Kings,6
2012,548343,1,Kings XI Punjab,11
2012,548343,2,Chennai Super Kings,12
2012,548343,2,Kings XI Punjab,5
2012,548343,3,Chennai Super Kings,11
2012,548343,3,Kings XI Punjab,5
2012,548343,4,Chennai Super Kings,14
2012,548343,4,Kings XI Punjab,8
2012,548343,5,Chennai Super Kings,3
2012,548343,5,Kings XI Punjab,5
2012,548343,6,Chennai Super Kings,9
2012,548343,6,Kings XI Punjab,8
2012,548343,7,Chennai Super Kings,6
2012,548343,7,Kings XI Punjab,17
2012,548343,8,Chennai Super Kings,3
2012,548343,8,Kings XI Punjab,4
2012,548343,9,Chennai Super Kings,3
2012,548343,9,Kings XI Punjab,5
2012,548343,10,Chennai Super Kings,4
2012,548343,10,Kings XI Punjab,15
2012,548343,11,Chennai Super Kings,10
2012,548343,11,Kings XI Punjab,5
2012,548343,12,Chennai Super Kings,5
2012,548343,12,Kings XI Punjab,8
2012,548343,13,Chennai Super Kings,7
2012,548343,13,Kings XI Punjab,8
2012,548343,14,Chennai Super Kings,4
2012,548343,14,Kings XI Punjab,8
2012,548343,15,Chennai Super Kings,8
2012,548343,15,Kings XI Punjab,8
2012,548343,16,Chennai Super Kings,11
2012,548343,16,Kings XI Punjab,8
2012,548343,17,Chennai Super Kings,7
2012,548343,17,Kings XI Punjab,2
2012,548343,18,Chennai Super Kings,15
2012,548343,18,Kings XI Punjab,10
2012,548343,19,Chennai Super Kings,9
2012,548343,19,Kings XI Punjab,7
2012,548344,0,Kolkata Knight Riders,11
2012,548344,0,Royal Challengers Bangalore,2
2012,548344,1,Kolkata Knight Riders,2
2012,548344,1,Royal Challengers Bangalore,7
2012,548344,2,Kolkata Knight Riders,10
2012,548344,2,Royal Challengers Bangalore,13
2012,548344,3,Kolkata Knight Riders,10
2012,548344,3,Royal Challengers Bangalore,9
2012,548344,4,Kolkata Knight Riders,7
2012,548344,4,Royal Challengers Bangalore,1
2012,548344,5,Kolkata Knight Riders,6
2012,548344,5,Royal Challengers Bangalore,3
2012,548344,6,Kolkata Knight Riders,9
2012,548344,6,Royal Challengers Bangalore,3
2012,548344,7,Kolkata Knight Riders,10
2012,548344,7,Royal Challengers Bangalore,8
2012,548344,8,Kolkata Knight Riders,8
2012,548344,8,Royal Challengers Bangalore,1
2012,548344,9,Kolkata Knight Riders,14
2012,548344,9,Royal Challengers Bangalore,9
2012,548344,10,Kolkata Knight Riders,9
2012,548344,10,Royal Challengers Bangalore,3
2012,548344,11,Kolkata Knight Riders,11
2012,548344,11,Royal Challengers Bangalore,4
2012,548344,12,Kolkata Knight Riders,9
2012,548344,12,Royal Challengers Bangalore,15
2012,548344,13,Kolkata Knight Riders,5
2012,548344,13,Royal Challengers Bangalore,7
2012,548344,14,Kolkata Knight Riders,13
2012,548344,14,Royal Challengers Bangalore,2
2012,548344,15,Kolkata Knight Riders,10
2012,548344,15,Royal Challengers Bangalore,11
2012,548344,16,Kolkata Knight Riders,16
2012,548344,16,Royal Challengers Bangalore,13
2012,548344,17,Kolkata Knight Riders,7
2012,548344,17,Royal Challengers Bangalore,4
2012,548344,18,Kolkata Knight Riders,14
2012,548344,18,Royal Challengers Bangalore,23
2012,548344,19,Kolkata Knight Riders,9
2012,548344,19,Royal Challengers Bangalore,5
2012,548345,0,Delhi Daredevils,7
2012,548345,0,Rajasthan Royals,6
2012,548345,1,Delhi Daredevils,6
2012,548345,1,Rajasthan Royals,8
2012,548345,2,Delhi Daredevils,6
2012,548345,2,Rajasthan Royals,8
2012,548345,3,Delhi Daredevils,5
2012,548345,3,Rajasthan Royals,2
2012,548345,4,Delhi Daredevils,11
2012,548345,4,Rajasthan Royals,6
2012,548345,5,Delhi Daredevils,7
2012,548345,5,Rajasthan Royals,10
2012,548345,6,Delhi Daredevils,11
2012,548345,6,Rajasthan Royals,7
2012,548345,7,Delhi Daredevils,5
2012,548345,7,Rajasthan Royals,8
2012,548345,8,Delhi Daredevils,4
2012,548345,8,Rajasthan Royals,6
2012,548345,9,Delhi Daredevils,11
2012,548345,9,Rajasthan Royals,6
2012,548345,10,Delhi Daredevils,15
2012,548345,10,Rajasthan Royals,11
2012,548345,11,Delhi Daredevils,7
2012,548345,11,Rajasthan Royals,7
2012,548345,12,Delhi Daredevils,4
2012,548345,12,Rajasthan Royals,9
2012,548345,13,Delhi Daredevils,3
2012,548345,13,Rajasthan Royals,6
2012,548345,14,Delhi Daredevils,3
2012,548345,14,Rajasthan Royals,8
2012,548345,15,Delhi Daredevils,9
2012,548345,15,Rajasthan Royals,9
2012,548345,16,Delhi Daredevils,4
2012,548345,16,Rajasthan Royals,11
2012,548345,17,Delhi Daredevils,7
2012,548345,17,Rajasthan Royals,10
2012,548345,18,Delhi Daredevils,7
2012,548345,18,Rajasthan Royals,3
2012,548345,19,Delhi Daredevils,20
2012,548345,19,Rajasthan Royals,10
2012,548346,0,Deccan Chargers,3
2012,548346,0,Mumbai Indians,1
2012,548346,1,Deccan Chargers,9
2012,548346,1,Mumbai Indians,6
2012,548346,2,Deccan Chargers,8
2012,548346,2,Mumbai Indians,2
2012,548346,3,Deccan Chargers,9
2012,548346,3,Mumbai Indians,10
2012,548346,4,Deccan Chargers,7
2012,548346,4,Mumbai Indians,8
2012,548346,5,Deccan Chargers,2
2012,548346,5,Mumbai Indians,4
2012,548346,6,Deccan Chargers,2
2012,548346,6,Mumbai Indians,4
2012,548346,7,Deccan Chargers,3
2012,548346,7,Mumbai Indians,9
2012,548346,8,Deccan Chargers,5
2012,548346,8,Mumbai Indians,3
2012,548346,9,Deccan Chargers,3
2012,548346,9,Mumbai Indians,5
2012,548346,10,Deccan Chargers,8
2012,548346,10,Mumbai Indians,5
2012,548346,11,Deccan Chargers,5
2012,548346,11,Mumbai Indians,6
2012,548346,12,Deccan Chargers,2
2012,548346,12,Mumbai Indians,4
2012,548346,13,Deccan Chargers,8
2012,548346,13,Mumbai Indians,8
2012,548346,14,Deccan Chargers,8
2012,548346,14,Mumbai Indians,2
2012,548346,15,Deccan Chargers,5
2012,548346,15,Mumbai Indians,4
2012,548346,16,Deccan Chargers,3
2012,548346,16,Mumbai Indians,2
2012,548346,17,Deccan Chargers,9
2012,548346,17,Mumbai Indians,14
2012,548346,18,Deccan Chargers,1
2012,548346,18,Mumbai Indians,4
2012,548347,0,Chennai Super Kings,4
2012,548347,0,Kolkata Knight Riders,7
2012,548347,1,Chennai Super Kings,1
2012,548347,1,Kolkata Knight Riders,7
2012,548347,2,Chennai Super Kings,10
2012,548347,2,Kolkata Knight Riders,1
2012,548347,3,Chennai Super Kings,11
2012,548347,3,Kolkata Knight Riders,6
2012,548347,4,Chennai Super Kings,6
2012,548347,4,Kolkata Knight Riders,10
2012,548347,5,Chennai Super Kings,11
2012,548347,5,Kolkata Knight Riders,6
2012,548347,6,Chennai Super Kings,7
2012,548347,6,Kolkata Knight Riders,10
2012,548347,7,Chennai Super Kings,10
2012,548347,7,Kolkata Knight Riders,11
2012,548347,8,Chennai Super Kings,7
2012,548347,8,Kolkata Knight Riders,6
2012,548347,9,Chennai Super Kings,7
2012,548347,9,Kolkata Knight Riders,4
2012,548347,10,Chennai Super Kings,3
2012,548347,10,Kolkata Knight Riders,7
2012,548347,11,Chennai Super Kings,7
2012,548347,11,Kolkata Knight Riders,7
2012,548347,12,Chennai Super Kings,4
2012,548347,12,Kolkata Knight Riders,4
2012,548347,13,Chennai Super Kings,4
2012,548347,13,Kolkata Knight Riders,6
2012,548347,14,Chennai Super Kings,6
2012,548347,14,Kolkata Knight Riders,11
2012,548347,15,Chennai Super Kings,4
2012,548347,15,Kolkata Knight Riders,9
2012,548347,16,Chennai Super Kings,11
2012,548347,16,Kolkata Knight Riders,6
2012,548347,17,Chennai Super Kings,5
2012,548347,17,Kolkata Knight Riders,6
2012,548347,18,Chennai Super Kings,11
2012,548347,18,Kolkata Knight Riders,10
2012,548347,19,Chennai Super Kings,10
2012,548347,19,Kolkata Knight Riders,6
2012,548348,0,Deccan Chargers,4
2012,548348,0,Pune Warriors,3
2012,548348,1,Deccan Chargers,0
2012,548348,1,Pune Warriors,8
2012,548348,2,Deccan Chargers,10
2012,548348,2,Pune Warriors,10
2012,548348,3,Deccan Chargers,7
2012,548348,3,Pune Warriors,8
2012,548348,4,Deccan Chargers,5
2012,548348,4,Pune Warriors,2
2012,548348,5,Deccan Chargers,7
2012,548348,5,Pune Warriors,17
2012,548348,6,Deccan Chargers,3
2012,548348,6,Pune Warriors,6
2012,548348,7,Deccan Chargers,6
2012,548348,7,Pune Warriors,4
2012,548348,8,Deccan Chargers,6
2012,548348,8,Pune Warriors,11
2012,548348,9,Deccan Chargers,10
2012,548348,9,Pune Warriors,6
2012,548348,10,Deccan Chargers,5
2012,548348,10,Pune Warriors,5
2012,548348,11,Deccan Chargers,12
2012,548348,11,Pune Warriors,11
2012,548348,12,Deccan Chargers,10
2012,548348,12,Pune Warriors,9
2012,548348,13,Deccan Chargers,6
2012,548348,13,Pune Warriors,10
2012,548348,14,Deccan Chargers,19
2012,548348,14,Pune Warriors,6
2012,548348,15,Deccan Chargers,12
2012,548348,15,Pune Warriors,9
2012,548348,16,Deccan Chargers,8
2012,548348,16,Pune Warriors,10
2012,548348,17,Deccan Chargers,25
2012,548348,17,Pune Warriors,12
2012,548348,18,Deccan Chargers,25
2012,548348,18,Pune Warriors,17
2012,548348,19,Deccan Chargers,6
2012,548348,19,Pune Warriors,9
2012,548349,0,Delhi Daredevils,1
2012,548349,0,Rajasthan Royals,5
2012,548349,1,Delhi Daredevils,13
2012,548349,1,Rajasthan Royals,11
2012,548349,2,Delhi Daredevils,14
2012,548349,2,Rajasthan Royals,18
2012,548349,3,Delhi Daredevils,7
2012,548349,3,Rajasthan Royals,4
2012,548349,4,Delhi Daredevils,16
2012,548349,4,Rajasthan Royals,12
2012,548349,5,Delhi Daredevils,10
2012,548349,5,Rajasthan Royals,6
2012,548349,6,Delhi Daredevils,12
2012,548349,6,Rajasthan Royals,6
2012,548349,7,Delhi Daredevils,11
2012,548349,7,Rajasthan Royals,8
2012,548349,8,Delhi Daredevils,4
2012,548349,8,Rajasthan Royals,2
2012,548349,9,Delhi Daredevils,8
2012,548349,9,Rajasthan Royals,8
2012,548349,10,Delhi Daredevils,6
2012,548349,10,Rajasthan Royals,7
2012,548349,11,Delhi Daredevils,8
2012,548349,11,Rajasthan Royals,5
2012,548349,12,Delhi Daredevils,12
2012,548349,12,Rajasthan Royals,3
2012,548349,13,Delhi Daredevils,6
2012,548349,13,Rajasthan Royals,4
2012,548349,14,Delhi Daredevils,6
2012,548349,14,Rajasthan Royals,5
2012,548349,15,Delhi Daredevils,10
2012,548349,15,Rajasthan Royals,11
2012,548349,16,Rajasthan Royals,8
2012,548349,17,Rajasthan Royals,5
2012,548349,18,Rajasthan Royals,6
2012,548349,19,Rajasthan Royals,7
2012,548350,0,Kings XI Punjab,11
2012,548350,0,Royal Challengers Bangalore,1
2012,548350,1,Kings XI Punjab,6
2012,548350,1,Royal Challengers Bangalore,7
2012,548350,2,Kings XI Punjab,10
2012,548350,2,Royal Challengers Bangalore,2
2012,548350,3,Kings XI Punjab,8
2012,548350,3,Royal Challengers Bangalore,14
2012,548350,4,Kings XI Punjab,9
2012,548350,4,Royal Challengers Bangalore,1
2012,548350,5,Kings XI Punjab,9
2012,548350,5,Royal Challengers Bangalore,8
2012,548350,6,Kings XI Punjab,8
2012,548350,6,Royal Challengers Bangalore,4
2012,548350,7,Kings XI Punjab,9
2012,548350,7,Royal Challengers Bangalore,7
2012,548350,8,Kings XI Punjab,3
2012,548350,8,Royal Challengers Bangalore,4
2012,548350,9,Kings XI Punjab,7
2012,548350,9,Royal Challengers Bangalore,11
2012,548350,10,Kings XI Punjab,10
2012,548350,10,Royal Challengers Bangalore,5
2012,548350,11,Kings XI Punjab,8
2012,548350,11,Royal Challengers Bangalore,18
2012,548350,12,Kings XI Punjab,17
2012,548350,12,Royal Challengers Bangalore,19
2012,548350,13,Kings XI Punjab,7
2012,548350,13,Royal Challengers Bangalore,16
2012,548350,14,Kings XI Punjab,10
2012,548350,14,Royal Challengers Bangalore,5
2012,548350,15,Kings XI Punjab,14
2012,548350,15,Royal Challengers Bangalore,7
2012,548350,16,Kings XI Punjab,1
2012,548350,16,Royal Challengers Bangalore,6
2012,548350,17,Kings XI Punjab,5
2012,548350,17,Royal Challengers Bangalore,5
2012,548350,18,Kings XI Punjab,2
2012,548350,18,Royal Challengers Bangalore,14
2012,548350,19,Kings XI Punjab,9
2012,548350,19,Royal Challengers Bangalore,4
2012,548351,0,Mumbai Indians,4
2012,548351,0,Pune Warriors,6
2012,548351,1,Mumbai Indians,0
2012,548351,1,Pune Warriors,7
2012,548351,2,Mumbai Indians,7
2012,548351,2,Pune Warriors,6
2012,548351,3,Mumbai Indians,13
2012,548351,3,Pune Warriors,1
2012,548351,4,Mumbai Indians,4
2012,548351,4,Pune Warriors,11
2012,548351,5,Mumbai Indians,14
2012,548351,5,Pune Warriors,6
2012,548351,6,Mumbai Indians,7
2012,548351,6,Pune Warriors,3
2012,548351,7,Mumbai Indians,3
2012,548351,7,Pune Warriors,4
2012,548351,8,Mumbai Indians,4
2012,548351,8,Pune Warriors,1
2012,548351,9,Mumbai Indians,16
2012,548351,9,Pune Warriors,2
2012,548351,10,Mumbai Indians,6
2012,548351,10,Pune Warriors,2
2012,548351,11,Mumbai Indians,3
2012,548351,11,Pune Warriors,8
2012,548351,12,Mumbai Indians,6
2012,548351,12,Pune Warriors,9
2012,548351,13,Mumbai Indians,2
2012,548351,13,Pune Warriors,7
2012,548351,14,Mumbai Indians,3
2012,548351,14,Pune Warriors,3
2012,548351,15,Mumbai Indians,1
2012,548351,15,Pune Warriors,9
2012,548351,16,Mumbai Indians,4
2012,548351,16,Pune Warriors,9
2012,548351,17,Mumbai Indians,2
2012,548351,17,Pune Warriors,11
2012,548351,18,Mumbai Indians,17
2012,548351,18,Pune Warriors,4
2012,548351,19,Mumbai Indians,4
2012,548351,19,Pune Warriors,10
2012,548352,0,Chennai Super Kings,6
2012,548352,0,Deccan Chargers,4
2012,548352,1,Chennai Super Kings,5
2012,548352,1,Deccan Chargers,5
2012,548352,2,Chennai Super Kings,6
2012,548352,2,Deccan Chargers,8
2012,548352,3,Chennai Super Kings,9
2012,548352,3,Deccan Chargers,8
2012,548352,4,Chennai Super Kings,21
2012,548352,4,Deccan Chargers,15
2012,548352,5,Chennai Super Kings,9
2012,548352,5,Deccan Chargers,7
2012,548352,6,Chennai Super Kings,2
2012,548352,6,Deccan Chargers,6
2012,548352,7,Chennai Super Kings,11
2012,548352,7,Deccan Chargers,5
2012,548352,8,Chennai Super Kings,6
2012,548352,8,Deccan Chargers,11
2012,548352,9,Chennai Super Kings,7
2012,548352,9,Deccan Chargers,7
2012,548352,10,Chennai Super Kings,9
2012,548352,10,Deccan Chargers,3
2012,548352,11,Chennai Super Kings,10
2012,548352,11,Deccan Chargers,6
2012,548352,12,Chennai Super Kings,8
2012,548352,12,Deccan Chargers,3
2012,548352,13,Chennai Super Kings,9
2012,548352,13,Deccan Chargers,4
2012,548352,14,Chennai Super Kings,6
2012,548352,14,Deccan Chargers,10
2012,548352,15,Chennai Super Kings,5
2012,548352,15,Deccan Chargers,4
2012,548352,16,Chennai Super Kings,4
2012,548352,16,Deccan Chargers,8
2012,548352,17,Chennai Super Kings,6
2012,548352,17,Deccan Chargers,18
2012,548352,18,Chennai Super Kings,8
2012,548352,18,Deccan Chargers,9
2012,548352,19,Chennai Super Kings,13
2012,548352,19,Deccan Chargers,9
2012,548353,0,Kolkata Knight Riders,7
2012,548353,0,Pune Warriors,10
2012,548353,1,Kolkata Knight Riders,9
2012,548353,1,Pune Warriors,8
2012,548353,2,Kolkata Knight Riders,6
2012,548353,2,Pune Warriors,4
2012,548353,3,Kolkata Knight Riders,10
2012,548353,3,Pune Warriors,6
2012,548353,4,Kolkata Knight Riders,17
2012,548353,4,Pune Warriors,7
2012,548353,5,Kolkata Knight Riders,19
2012,548353,5,Pune Warriors,10
2012,548353,6,Kolkata Knight Riders,7
2012,548353,6,Pune Warriors,5
2012,548353,7,Kolkata Knight Riders,7
2012,548353,7,Pune Warriors,5
2012,548353,8,Kolkata Knight Riders,7
2012,548353,8,Pune Warriors,0
2012,548353,9,Kolkata Knight Riders,9
2012,548353,9,Pune Warriors,11
2012,548353,10,Kolkata Knight Riders,8
2012,548353,10,Pune Warriors,9
2012,548353,11,Kolkata Knight Riders,5
2012,548353,11,Pune Warriors,5
2012,548353,12,Kolkata Knight Riders,3
2012,548353,12,Pune Warriors,4
2012,548353,13,Kolkata Knight Riders,1
2012,548353,13,Pune Warriors,6
2012,548353,14,Kolkata Knight Riders,6
2012,548353,14,Pune Warriors,19
2012,548353,15,Kolkata Knight Riders,4
2012,548353,15,Pune Warriors,7
2012,548353,16,Kolkata Knight Riders,2
2012,548353,16,Pune Warriors,4
2012,548353,17,Kolkata Knight Riders,7
2012,548353,17,Pune Warriors,9
2012,548353,18,Kolkata Knight Riders,7
2012,548353,18,Pune Warriors,4
2012,548353,19,Kolkata Knight Riders,9
2012,548353,19,Pune Warriors,10
2012,548354,0,Kings XI Punjab,8
2012,548354,0,Rajasthan Royals,3
2012,548354,1,Kings XI Punjab,0
2012,548354,1,Rajasthan Royals,5
2012,548354,2,Kings XI Punjab,5
2012,548354,2,Rajasthan Royals,7
2012,548354,3,Kings XI Punjab,9
2012,548354,3,Rajasthan Royals,15
2012,548354,4,Kings XI Punjab,5
2012,548354,4,Rajasthan Royals,15
2012,548354,5,Kings XI Punjab,6
2012,548354,5,Rajasthan Royals,19
2012,548354,6,Kings XI Punjab,18
2012,548354,6,Rajasthan Royals,4
2012,548354,7,Kings XI Punjab,6
2012,548354,7,Rajasthan Royals,10
2012,548354,8,Kings XI Punjab,3
2012,548354,8,Rajasthan Royals,9
2012,548354,9,Kings XI Punjab,5
2012,548354,9,Rajasthan Royals,7
2012,548354,10,Kings XI Punjab,3
2012,548354,10,Rajasthan Royals,2
2012,548354,11,Kings XI Punjab,10
2012,548354,11,Rajasthan Royals,14
2012,548354,12,Kings XI Punjab,4
2012,548354,12,Rajasthan Royals,6
2012,548354,13,Kings XI Punjab,7
2012,548354,13,Rajasthan Royals,3
2012,548354,14,Kings XI Punjab,8
2012,548354,14,Rajasthan Royals,7
2012,548354,15,Kings XI Punjab,7
2012,548354,15,Rajasthan Royals,7
2012,548354,16,Kings XI Punjab,12
2012,548354,16,Rajasthan Royals,8
2012,548354,17,Kings XI Punjab,5
2012,548354,17,Rajasthan Royals,9
2012,548354,18,Kings XI Punjab,4
2012,548354,18,Rajasthan Royals,16
2012,548354,19,Kings XI Punjab,9
2012,548354,19,Rajasthan Royals,11
2012,548355,0,Chennai Super Kings,7
2012,548355,0,Mumbai Indians,0
2012,548355,1,Chennai Super Kings,8
2012,548355,1,Mumbai Indians,8
2012,548355,2,Chennai Super Kings,3
2012,548355,2,Mumbai Indians,6
2012,548355,3,Chennai Super Kings,4
2012,548355,3,Mumbai Indians,12
2012,548355,4,Chennai Super Kings,24
2012,548355,4,Mumbai Indians,12
2012,548355,5,Chennai Super Kings,6
2012,548355,5,Mumbai Indians,8
2012,548355,6,Chennai Super Kings,5
2012,548355,6,Mumbai Indians,10
2012,548355,7,Chennai Super Kings,3
2012,548355,7,Mumbai Indians,5
2012,548355,8,Chennai Super Kings,8
2012,548355,8,Mumbai Indians,9
2012,548355,9,Chennai Super Kings,4
2012,548355,9,Mumbai Indians,4
2012,548355,10,Chennai Super Kings,13
2012,548355,10,Mumbai Indians,14
2012,548355,11,Chennai Super Kings,7
2012,548355,11,Mumbai Indians,10
2012,548355,12,Chennai Super Kings,14
2012,548355,12,Mumbai Indians,8
2012,548355,13,Chennai Super Kings,8
2012,548355,13,Mumbai Indians,10
2012,548355,14,Chennai Super Kings,9
2012,548355,14,Mumbai Indians,15
2012,548355,15,Chennai Super Kings,15
2012,548355,15,Mumbai Indians,5
2012,548355,16,Chennai Super Kings,11
2012,548355,16,Mumbai Indians,11
2012,548355,17,Chennai Super Kings,11
2012,548355,17,Mumbai Indians,2
2012,548355,18,Chennai Super Kings,9
2012,548355,18,Mumbai Indians,9
